OBJECTID,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
31608,8ff1705f-2a2d-4916-9244-bf3ad03f0806,,,Nigeria,NGA,Kano,Rano,0,Dawakiji,0,Kargo Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.52835,8.56178,GRID3_EHEALTH,2024-11-11,8.56178000000006,11.52835
31635,e0e3971e-2fe8-4e85-a407-9ff8c9513711,,,Nigeria,NGA,Kano,Bagwai,0,Kwajale,0,Ggss Dawakin Tofa Clinic,GRID3_EHEALTH,Unknown,Unknown,Primary,Unknown,12.06134,8.20097,GRID3_EHEALTH,2024-11-11,8.20097000000004,12.06134
31636,6c8b50cd-3bd8-49d6-a6be-62c069485b2a,,,Nigeria,NGA,Kano,Bichi,0,Bichi,0,Ni Ima Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,12.23272705,8.235290527,GRID3_EHEALTH,2024-11-11,8.23529052700007,12.2327270500001
31637,23eb6da2-4c24-49f5-ba2a-926f369c8db2,,,Nigeria,NGA,Kano,Bagwai,0,Kwajale,0,Nassarawa Health Center,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,12.07424,8.23057,GRID3_EHEALTH,2024-11-11,8.23057000000006,12.07424
31638,c2cdcece-3aea-4ea1-9e38-2c4f15f85050,,,Nigeria,NGA,Kano,Tsanyawa,0,Tsanyawa,0,Ecwa Health Center,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,12.2984,7.96266,GRID3_EHEALTH,2024-11-11,7.96266000000003,12.2984000000001
31639,18857014-1074-4e07-8eb0-947384d0e467,,,Nigeria,NGA,Kano,Garum Mallam,0,Jobawa,0,Kwiwa Health Center,GRID3_EHEALTH,Unknown,Unknown,Primary,Primary Health Center,11.72168,8.3632,GRID3_EHEALTH,2024-11-11,8.36320000000006,11.72168
31640,790af470-9fdb-4ea8-9ba6-e2fa4fe6aea0,,,Nigeria,NGA,Kano,Sumaila,0,Sumaila,0,Karofi Sumaila Basic Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,11.529741,8.955669,GRID3_EHEALTH,2024-11-11,8.95566900000006,11.5297410000001
31641,409e5719-063a-43db-9b6c-b478e7e8b6aa,,,Nigeria,NGA,Kano,Ungogo,0,Fanisau,0,Zakirai Comprehensive Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,12.0628,8.53102,GRID3_EHEALTH,2024-11-11,8.53102000000007,12.0628
31642,68ec31ff-d577-4f82-a678-9e457afec117,,,Nigeria,NGA,Kano,Kunchi,0,Matan Fada,0,Bandutse Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.58688,8.25906,GRID3_EHEALTH,2024-11-11,8.25906000000003,12.5868800000001
31643,edf7d84c-f3aa-4b33-a4af-01c99624fafd,,,Nigeria,NGA,Kano,Tofa,0,Tofa,0,Doka Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.05751,8.28164,GRID3_EHEALTH,2024-11-11,8.28164000000004,12.05751
31645,531e9a0e-ffba-4f5f-9eea-cb4f62457b6a,,,Nigeria,NGA,Kano,Gwale,0,Gwale,0,Gwale Maternal and Child Primary Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,11.986239,8.504186,GRID3_EHEALTH,2024-11-11,8.50418600000006,11.9862390000001
31646,bfa34f6b-17bd-431a-afb0-071235e8775d,,,Nigeria,NGA,Kano,Fagge,0,Sabon Gari West,0,Omega Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,12.0199,8.52944,GRID3_EHEALTH,2024-11-11,8.52944000000002,12.0199000000001
31647,f284d0df-7c12-4590-acc0-bf231f4613c3,,,Nigeria,NGA,Kano,Nasarawa,0,Gawuna,0,Wari Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,12.02742,8.54737,GRID3_EHEALTH,2024-11-11,8.54737000000006,12.0274200000001
31648,aad7d4ae-269a-437a-bcaa-587e04b68bb8,,,Nigeria,NGA,Kano,Bagwai,0,Rimin Dako,0,Ggss Kwa Clinic,GRID3_EHEALTH,Unknown,Unknown,Primary,Unknown,12.08901,8.22754,GRID3_EHEALTH,2024-11-11,8.22754000000003,12.08901
31649,a33f379a-849a-44e2-b3cd-aef80c14e590,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Danguguwa,0,Yada Kunya Leprosy Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,12.05056,8.37907,GRID3_EHEALTH,2024-11-11,8.37907000000007,12.0505600000001
31650,d9c074b7-c425-408b-a6f7-c9a71fc50882,,,Nigeria,NGA,Kano,Kabo,0,Kabo,0,Ggss Clinic,GRID3_EHEALTH,Unknown,Unknown,Primary,Unknown,11.84851074,8.172119141,GRID3_EHEALTH,2024-11-11,8.17211914100005,11.8485107400001
31651,c7c37bb8-cb7d-4b37-8270-eabf350ff682,,,Nigeria,NGA,Kano,Takai,0,Kachako,0,Farida Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,11.54211426,9.258728027,GRID3_EHEALTH,2024-11-11,9.25872802700007,11.5421142600001
31652,6207c4c8-1da9-48fa-a69d-ebca7d1a4c6c,,,Nigeria,NGA,Kano,Nasarawa,0,Giginyu,0,Interior Hospital,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,11.99151611,8.555297852,GRID3_EHEALTH,2024-11-11,8.55529785200002,11.9915161100001
31653,58b9eca3-44ad-48e6-8837-bb19c4828c04,,,Nigeria,NGA,Kano,Bebeji,0,Gwarmai (Bebeji),0,Taimako Nursing Home,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,11.48727655,8.34880653,GRID3_EHEALTH,2024-11-11,8.34880653000005,11.48727655
31654,a51207ab-3fe4-4d7f-826d-23a62f12a2c9,,,Nigeria,NGA,Kano,Kumbotso,0,Na'Ibawa,0,Naibawa College Clinic,GRID3_EHEALTH,Unknown,Unknown,Primary,Unknown,11.921052,8.553043,GRID3_EHEALTH,2024-11-11,8.55304300000006,11.921052
31655,430e5950-5dcb-497f-a5f1-2fd6568e5146,,,Nigeria,NGA,Kano,Nasarawa,0,Giginyu,0,Raya Clinic,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Center,11.99573659,8.562229256,GRID3_EHEALTH,2024-11-11,8.56222925600002,11.99573659
31657,5de7ebff-00d0-494c-9e6f-1754920abf85,,,Nigeria,NGA,Kano,Dala,0,Kofar Mazugal,0,Garba Mai Sikali Clinic and Maternity,GRID3_EHEALTH,Private,Unknown,Primary,Primary Health Clinic,12.01367188,8.51751709,GRID3_EHEALTH,2024-11-11,8.51751709000007,12.0136718800001
31658,f19e9a1d-2485-49e1-9b62-ee588a98a077,,,Nigeria,NGA,Kano,Kumbotso,0,Unguwar Rimi (Tfa),0,Dangauro Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.90923,8.55026,GRID3_EHEALTH,2024-11-11,8.55026000000004,11.90923
31659,f4a09d5f-9265-4c90-9b25-fa7b12069978,,,Nigeria,NGA,Kano,Rimin Gado,0,Dugurawa,0,Dusurawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.011,8.2476,GRID3_EHEALTH,2024-11-11,8.24760000000003,12.011
31660,e5b2db3f-a62d-43d3-b8c9-33496862a5ab,,,Nigeria,NGA,Kano,Rogo,0,Falgore Rogo,0,Jajaye Basic Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,11.55681,7.72568,GRID3_EHEALTH,2024-11-11,7.72568000000007,11.55681
31661,406a1b03-918c-4694-94c8-b12d3c703457,,,Nigeria,NGA,Kano,Ungogo,0,Fanisau,0,Tarauni Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.06804,8.53826,GRID3_EHEALTH,2024-11-11,8.53826000000004,12.0680400000001
31662,fc503b91-3900-462f-875a-f5745f92ba85,,,Nigeria,NGA,Kano,Fagge,0,Kwachiri,0,Santsi Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.02974,8.5271,GRID3_EHEALTH,2024-11-11,8.52710000000008,12.0297400000001
31663,ba7e57d6-804f-4d46-b636-624da950a566,,,Nigeria,NGA,Kano,Ungogo,0,Tudun Fulani,0,Tofa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.00763,8.44971,GRID3_EHEALTH,2024-11-11,8.44971000000004,12.0076300000001
31664,66cdca0a-9ef4-41c0-a15f-0cbfb0f520c5,,,Nigeria,NGA,Kano,Ungogo,0,Tudun Fulani,0,Daradau Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.03174,8.42033,GRID3_EHEALTH,2024-11-11,8.42033000000004,12.0317400000001
31665,e81732d0-1e06-4e34-8324-536c32e1be7f,,,Nigeria,NGA,Kano,Ungogo,0,Bachirawa,0,Tsalle Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.04831,8.429,GRID3_EHEALTH,2024-11-11,8.42900000000003,12.0483100000001
31666,134bd6f9-f111-43ed-9a93-615982678e53,,,Nigeria,NGA,Kano,Ungogo,0,Bachirawa,0,Gezawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.06032,8.45063,GRID3_EHEALTH,2024-11-11,8.45063000000005,12.06032
31667,a2cb3dc7-b2da-4e85-846b-603a506833ee,,,Nigeria,NGA,Kano,Ungogo,0,Rijiyar Zaki,0,Jogana Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0158,8.41924,GRID3_EHEALTH,2024-11-11,8.41924000000006,12.0158000000001
31668,1da9c983-a2cb-4afc-a3d9-596a44f26d86,,,Nigeria,NGA,Kano,Ungogo,0,Tudun Fulani,0,Wangara Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.02235,8.45318,GRID3_EHEALTH,2024-11-11,8.45318000000003,12.0223500000001
31669,1c5ae0cf-8e00-433c-bbf8-167372842a9c,,,Nigeria,NGA,Kano,Kabo,0,Garo,0,K Mahanta Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.95727,8.14674,GRID3_EHEALTH,2024-11-11,8.14674000000002,11.9572700000001
31670,40afdf6e-7b5c-4dad-9fad-6d205e6d893b,,,Nigeria,NGA,Kano,Karaye,0,Magaji Hajji,0,Daura Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.76359,7.99856,GRID3_EHEALTH,2024-11-11,7.99856000000005,11.76359
31671,2a8f30ba-e878-44ba-9314-b66740029f95,,,Nigeria,NGA,Kano,Karaye,0,Yola Ward,0,Yola Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.71084,7.94379,GRID3_EHEALTH,2024-11-11,7.94379000000004,11.7108400000001
31673,aa98560b-b1cf-42de-8769-65a7e27081af,,,Nigeria,NGA,Kano,Kibiya,0,Kibiya 1,0,Faran Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.53084,8.65257,GRID3_EHEALTH,2024-11-11,8.65257000000003,11.5308400000001
31674,9fc0fde8-3fb0-4e0c-83c4-e02e0d3dabd5,,,Nigeria,NGA,Kano,Kibiya,0,Kibiya 1,0,Chalbo Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.53162,8.65219,GRID3_EHEALTH,2024-11-11,8.65219000000008,11.53162
31675,723468eb-d8fe-4230-b3a5-f45c5f7ec53f,,,Nigeria,NGA,Kano,Kibiya,0,Kibiya 1,0,Sarar Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.5256,8.65561,GRID3_EHEALTH,2024-11-11,8.65561000000002,11.5256000000001
31676,fe3ac43e-d69a-4e0d-9f95-1edba6255a0c,,,Nigeria,NGA,Kano,Madobi,0,Rikadawa,0,Dawakin Sulu Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.74368,8.32786,GRID3_EHEALTH,2024-11-11,8.32786000000004,11.74368
31677,41da36bb-142e-4e24-9995-7813353eaff3,,,Nigeria,NGA,Kano,Rimin Gado,0,Dawakin Gulu,0,Gulu Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.86773,8.29582,GRID3_EHEALTH,2024-11-11,8.29582000000005,11.8677300000001
31678,96fb6997-110d-4288-8a53-2f1ca79a95f8,,,Nigeria,NGA,Kano,Shanono,0,Shanono,0,Bagujan Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.06064,8.0127,GRID3_EHEALTH,2024-11-11,8.01270000000005,12.06064
31679,6dd5eab1-5f6f-4d61-acd4-8cbec5be2fbc,,,Nigeria,NGA,Kano,Bagwai,0,Kwajale,0,Gera Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.05323,8.20101,GRID3_EHEALTH,2024-11-11,8.20101000000005,12.05323
31680,efde466a-4a7e-43d0-a8b8-fde0a38a9c0d,,,Nigeria,NGA,Kano,Rimin Gado,0,Dugurawa,0,Dausayi Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.00782,8.26643,GRID3_EHEALTH,2024-11-11,8.26643000000007,12.00782
31681,4d8b9d92-f8cd-4320-b3a1-5afc45e31462,,,Nigeria,NGA,Kano,Tofa,0,Yarimawa,0,Rimin Kebe Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.02557,8.34421,GRID3_EHEALTH,2024-11-11,8.34421000000003,12.0255700000001
31682,6b13a786-b644-4552-8c7d-169fc5ee4de8,,,Nigeria,NGA,Kano,Shanono,0,Shakogi,0,Inusawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.04146,8.05776,GRID3_EHEALTH,2024-11-11,8.05776000000003,12.04146
31683,5ff41c85-3ad7-4e7f-90a9-4a1e35e27840,,,Nigeria,NGA,Kano,Rimin Gado,0,Zango,0,Gadan Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.00201,8.27341,GRID3_EHEALTH,2024-11-11,8.27341000000007,12.00201
31684,8e754e0d-53da-4326-ad7a-968261f975e3,,,Nigeria,NGA,Kano,Bagwai,0,Gogori,0,Alazawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.10231,8.094,GRID3_EHEALTH,2024-11-11,8.09400000000005,12.10231
31685,85964287-2b4b-41e6-8c6b-266d0d8494c8,,,Nigeria,NGA,Kano,Bagwai,0,Rimin Dako,0,Kaleku Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0826,8.19567,GRID3_EHEALTH,2024-11-11,8.19567000000006,12.0826000000001
31686,6494a2b3-74e9-4a26-ab41-0b37ec4baff2,,,Nigeria,NGA,Kano,Bagwai,0,Rimin Dako,0,Chedi Mai Dala Ngawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.08127,8.25331,GRID3_EHEALTH,2024-11-11,8.25331000000006,12.0812700000001
31687,51bb615f-cc5e-4ac5-bd9a-d92d47a9cf57,,,Nigeria,NGA,Kano,Tofa,0,Gajida,0,Dandalama Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.08693,8.27937,GRID3_EHEALTH,2024-11-11,8.27937000000003,12.0869300000001
31688,80dc16d2-4493-4ee9-87c9-b02236bf0569,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Marke,0,Zagon Mata Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.14019,8.24805,GRID3_EHEALTH,2024-11-11,8.24805000000003,12.1401900000001
31689,b184310a-7c24-48ae-b0aa-0827460ebe1f,,,Nigeria,NGA,Kano,Bagwai,0,Kwajale,0,Bagadawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0724,8.24147,GRID3_EHEALTH,2024-11-11,8.24147000000005,12.0724000000001
31690,8eb43b35-f8e1-4492-be45-70042f86d362,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Tumfafi,0,Yama Kanawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.16253,8.487,GRID3_EHEALTH,2024-11-11,8.48700000000002,12.1625300000001
31691,f1e95b77-ea48-4aa9-aa7c-a76312bf1ca5,,,Nigeria,NGA,Kano,Ungogo,0,Ungogo,0,Yar Sabaina Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.09312,8.47886,GRID3_EHEALTH,2024-11-11,8.47886000000005,12.0931200000001
31692,2d5a2427-7339-4f26-a632-3f96d02e8c57,,,Nigeria,NGA,Kano,Bagwai,0,Wuro-Bagga,0,Mekiya Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.13114,8.13312,GRID3_EHEALTH,2024-11-11,8.13312000000008,12.1311400000001
31693,d2f684ab-c901-49e4-bb1b-29f2bd793c95,,,Nigeria,NGA,Kano,Ungogo,0,Karo,0,Mazan Kudu Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.11752,8.54411,GRID3_EHEALTH,2024-11-11,8.54411000000005,12.1175200000001
31694,7f43d386-5392-485f-b8b7-feca9c74a4c1,,,Nigeria,NGA,Kano,Ungogo,0,Fanisau,0,Gumawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.08358,8.51804,GRID3_EHEALTH,2024-11-11,8.51804000000004,12.08358
31695,4b250449-2955-41a2-a7ad-a42a9b9abfd2,,,Nigeria,NGA,Kano,Ungogo,0,Fanisau,0,Chikawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.08154,8.53602,GRID3_EHEALTH,2024-11-11,8.53602000000006,12.0815400000001
31696,560495e1-07bd-4b0c-8cf6-4f3a0f0adab8,,,Nigeria,NGA,Kano,Ungogo,0,Karo,0,Dadin Duniya Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.09885,8.53334,GRID3_EHEALTH,2024-11-11,8.53334000000007,12.09885
31697,b890f6e8-600c-4616-9ea6-9c965ebe4d5f,,,Nigeria,NGA,Kano,Ungogo,0,Bachirawa,0,Guruma Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.06863,8.46824,GRID3_EHEALTH,2024-11-11,8.46824000000004,12.06863
31698,c7f02cb2-68b0-4add-89b9-1363b3bf9ab6,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Tumfafi,0,Shana Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.15612,8.44435,GRID3_EHEALTH,2024-11-11,8.44435000000004,12.15612
31699,f80f37ac-9a2a-4333-beac-caa29079858e,,,Nigeria,NGA,Kano,Ungogo,0,Bachirawa,0,Imamu Wali Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0697,8.43848,GRID3_EHEALTH,2024-11-11,8.43848000000003,12.0697000000001
31700,b59494d3-48a7-4657-b2b7-90998d579913,,,Nigeria,NGA,Kano,Ungogo,0,Ungogo,0,Mesar Burmi Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0872,8.44503,GRID3_EHEALTH,2024-11-11,8.44503000000003,12.0872000000001
31701,b9b3eb40-6af0-49a2-add6-5aadbc52a545,,,Nigeria,NGA,Kano,Kunchi,0,Shamakawa,0,Rigana Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.40977,8.25797,GRID3_EHEALTH,2024-11-11,8.25797000000006,12.40977
31702,a3ac79cd-bb3e-4de9-aa9a-667db0dd6212,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin West,0,Kuru Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.1017,8.31783,GRID3_EHEALTH,2024-11-11,8.31783000000007,12.1017000000001
31703,0e39f5cd-6e98-4fb2-ae65-1a223f46a9ab,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin West,0,Zabairawa Dansudu Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.09577,8.30629,GRID3_EHEALTH,2024-11-11,8.30629000000005,12.0957700000001
31704,661ecca2-ca05-4dc0-bd9d-c2501ef29ed7,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin East,0,Jirgabawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.12022,8.3258,GRID3_EHEALTH,2024-11-11,8.32580000000007,12.1202200000001
31705,44abbbb2-8550-45a1-888f-5247883736d7,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin East,0,Kantama Babba Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.10898,8.35663,GRID3_EHEALTH,2024-11-11,8.35663000000005,12.10898
31706,5341e31e-0a51-49bb-9f37-84e38a30d352,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Kwarkiya Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.14852,8.35788,GRID3_EHEALTH,2024-11-11,8.35788000000002,12.1485200000001
31707,8c91dc52-3f4a-41ba-bf09-67f0f523d46d,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Danbawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.15363,8.32747,GRID3_EHEALTH,2024-11-11,8.32747000000006,12.15363
31708,e9a0783f-357e-4f7b-a53d-c9c11cce6171,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Danguguwa,0,Gandirwawa Basic Health Center,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Center,12.09304,8.36999,GRID3_EHEALTH,2024-11-11,8.36999000000003,12.09304
31709,6c8e42cc-8866-47b9-a0b8-71de8a4b7fa1,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawanau,0,Abdakaya Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.10455,8.41731,GRID3_EHEALTH,2024-11-11,8.41731000000004,12.1045500000001
31710,d6abff82-d11f-484c-af60-cc14f0b122e2,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawanau,0,Gurjiya Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.13363,8.42435,GRID3_EHEALTH,2024-11-11,8.42435000000006,12.13363
31711,6f975133-7a7b-45c5-bc1c-96e63ad333ed,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Kwa,0,Sarbi Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.1785,8.4041,GRID3_EHEALTH,2024-11-11,8.40410000000003,12.1785
31712,86166bc4-63f2-4dd9-ba4f-24d0ae93dfe5,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Kwa,0,Kankarawa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.13388,8.37468,GRID3_EHEALTH,2024-11-11,8.37468000000007,12.13388
31713,9bc43ac1-1c26-4240-980b-20fd7718e20a,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Marke,0,Geza Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.1126,8.30509,GRID3_EHEALTH,2024-11-11,8.30509000000006,12.1126
31714,5754079b-051e-4ad1-883a-4735c7d274b6,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin East,0,Garke Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.12682,8.35339,GRID3_EHEALTH,2024-11-11,8.35339000000005,12.1268200000001
31715,de5fd860-4c6c-4d40-bb50-8ee925990ff9,,,Nigeria,NGA,Kano,Tofa,0,Yanoko,0,Yarda Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.06908,8.31118,GRID3_EHEALTH,2024-11-11,8.31118000000004,12.06908
31716,275e3ac1-fbb7-4adc-9b7f-7bf4d5b6fc73,,,Nigeria,NGA,Kano,Doguwa,0,Dadin Kowa,0,Maraku Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,10.64898,8.68088,GRID3_EHEALTH,2024-11-11,8.68088000000006,10.6489800000001
31717,594a62ae-a6ed-4aac-b1f8-18e470eb341d,,,Nigeria,NGA,Kano,Sumaila,0,Gala,0,Karfi Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.44012,9.00916,GRID3_EHEALTH,2024-11-11,9.00916000000007,11.44012
31718,d284f13a-e506-44c3-8a98-ed73d3fea28c,,,Nigeria,NGA,Kano,Danbatta,0,Kore,0,Kore Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.3559,8.74463,GRID3_EHEALTH,2024-11-11,8.74463000000003,12.3559000000001
31719,596228c2-8e60-4f9d-9329-02d30b848385,,,Nigeria,NGA,Kano,Sumaila,0,Sumaila,0,Patriga and Sumaila Maternal and Child Health,GRID3_EHEALTH,Public,Unknown,Primary,Primary Health Clinic,11.5244,8.95177,GRID3_EHEALTH,2024-11-11,8.95177000000007,11.5244000000001
31720,f7736cf2-f12c-4548-a131-366d5479bdc9,,,Nigeria,NGA,Kano,Sumaila,0,Rumo,0,Rumo Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.49206,8.85877,GRID3_EHEALTH,2024-11-11,8.85877000000005,11.49206
31721,fb0ca6ba-31ad-45e9-b233-17d2954ed3a5,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Tumfafi,0,Yumbu Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.14206,8.46874,GRID3_EHEALTH,2024-11-11,8.46874000000003,12.1420600000001
31722,33336dde-8b23-4bad-8459-828609f731c3,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Danguguwa,0,Zango Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.05604,8.41108,GRID3_EHEALTH,2024-11-11,8.41108000000003,12.0560400000001
31723,1707d875-e65e-44e0-b4b8-6ef68dc80abb,,,Nigeria,NGA,Kano,Kabo,0,Garo,0,Gude Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.95952,8.14882,GRID3_EHEALTH,2024-11-11,8.14882000000006,11.9595200000001
31724,8c1c967e-293b-4d96-8c50-a0e91eb58067,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawanau,0,Wasai Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.09229,8.40487,GRID3_EHEALTH,2024-11-11,8.40487000000007,12.09229
31725,cd30791a-2d56-4902-b0e0-cf7bbf23fc56,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Tumfafi,0,Zango Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.15063,8.41997,GRID3_EHEALTH,2024-11-11,8.41997000000003,12.15063
31726,851f9386-ff66-488b-8584-bc763da7709f,,,Nigeria,NGA,Kano,Takai,0,Fajewa,0,Fajewa Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.44595,9.08812,GRID3_EHEALTH,2024-11-11,9.08812000000006,11.44595
31727,f7ada2ce-4711-4eb1-97d0-414b490a02f4,,,Nigeria,NGA,Kano,Tofa,0,Joben Kudu,0,Yola Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.03841,8.32023,GRID3_EHEALTH,2024-11-11,8.32023000000004,12.0384100000001
31728,c0b41e1e-9948-49cc-af9e-264f512f8c00,,,Nigeria,NGA,Kano,Gezawa,0,Tumbau,0,Musko Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,11.98907471,8.76550293,GRID3_EHEALTH,2024-11-11,8.76550293000003,11.9890747100001
31729,5429a682-84c6-46b9-84c0-22760f05adef,,,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin West,0,Gwanji Health Post,GRID3_EHEALTH,Public,Unknown,Primary,Health Post,12.0980835,8.317504883,GRID3_EHEALTH,2024-11-11,8.31750488300003,12.0980835
